 id, jobs, machines, opt, makespan, guaranteed_ratio, runtime_ms, approximation_alg, fptas_alg, shelves_alg, nb_big_jobs, nb_small_jobs
 1745068048746,1441,1000,93.52439012145996,133.0,RATIO_10_7,8443,TwoApproximation,CompressionApproach,OhnesorgeApproach,977,464
 1745068059652,1312,1000,89.68917790222169,128.0,RATIO_10_7,8213,TwoApproximation,CompressionApproach,OhnesorgeApproach,909,403
 1745068070335,1750,1000,106.01375991821288,151.0,RATIO_10_7,8041,TwoApproximation,CompressionApproach,OhnesorgeApproach,1020,730
 1745068081360,1302,1000,87.35566038513184,124.0,RATIO_10_7,9258,TwoApproximation,CompressionApproach,OhnesorgeApproach,905,398
 1745068093135,865,1000,70.86104553222656,101.0,RATIO_10_7,7926,TwoApproximation,CompressionApproach,OhnesorgeApproach,680,186
 1745068103447,1197,1000,83.14340362548828,118.0,RATIO_10_7,8455,TwoApproximation,CompressionApproach,OhnesorgeApproach,884,313
 1745068114432,1797,1000,107.81074096679686,154.0,RATIO_10_7,8676,TwoApproximation,CompressionApproach,OhnesorgeApproach,999,798
 1745068125643,1704,1000,102.12740768432616,145.0,RATIO_10_7,8141,TwoApproximation,CompressionApproach,OhnesorgeApproach,996,708
 1745068136340,1874,1000,112.51334899902344,160.0,RATIO_10_7,7993,TwoApproximation,CompressionApproach,OhnesorgeApproach,1006,868
 1745068146832,1956,1000,118.10226463317869,168.0,RATIO_10_7,8145,TwoApproximation,CompressionApproach,OhnesorgeApproach,965,991
 1745068157500,1929,1000,115.76517402648926,165.0,RATIO_10_7,8315,TwoApproximation,CompressionApproach,OhnesorgeApproach,994,935
 1745068172894,1511,1000,95.05978336334229,135.0,RATIO_10_7,10052,TwoApproximation,CompressionApproach,OhnesorgeApproach,970,542
 1745068185539,1468,1000,93.27413634490966,133.0,RATIO_10_7,10000,TwoApproximation,CompressionApproach,OhnesorgeApproach,966,503
 1745068198088,1365,1000,90.88923117065431,129.0,RATIO_10_7,8855,TwoApproximation,CompressionApproach,OhnesorgeApproach,935,430
 1745068212706,1061,1000,81.12088455200197,115.0,RATIO_10_7,7150,TwoApproximation,CompressionApproach,OhnesorgeApproach,778,284
 1745068222331,865,1000,68.8985761642456,98.0,RATIO_10_7,9016,TwoApproximation,CompressionApproach,OhnesorgeApproach,699,166
 1745068234602,1477,1000,94.74482093811037,135.0,RATIO_10_7,8402,TwoApproximation,CompressionApproach,OhnesorgeApproach,946,532
 1745068246032,1638,1000,98.49169929504396,140.0,RATIO_10_7,9508,TwoApproximation,CompressionApproach,OhnesorgeApproach,993,645
 1745068258205,576,1000,57.341976655960096,81.0,RATIO_10_7,8385,TwoApproximation,CompressionApproach,OhnesorgeApproach,512,65
 1745068270688,877,1000,73.11612136840819,104.0,RATIO_10_7,6941,TwoApproximation,CompressionApproach,OhnesorgeApproach,702,176
 1745068280651,1770,1000,106.95489067077636,152.0,RATIO_10_7,8573,TwoApproximation,CompressionApproach,OhnesorgeApproach,1040,730
 1745068291938,1935,1000,117.98246589660644,168.0,RATIO_10_7,8522,TwoApproximation,CompressionApproach,OhnesorgeApproach,1031,904
 1745068303135,1653,1000,99.89184143066406,142.0,RATIO_10_7,8762,TwoApproximation,CompressionApproach,OhnesorgeApproach,1029,624
 1745068314407,1265,1000,85.78202318572998,122.0,RATIO_10_7,9466,TwoApproximation,CompressionApproach,OhnesorgeApproach,901,365
 1745068327152,611,1000,57.054316009521486,81.0,RATIO_10_7,7624,TwoApproximation,CompressionApproach,OhnesorgeApproach,541,71
 1745068337592,1874,1000,112.38644355773926,160.0,RATIO_10_7,7723,TwoApproximation,CompressionApproach,OhnesorgeApproach,1017,857
 1745068347906,997,1000,77.89734422302244,111.0,RATIO_10_7,8074,TwoApproximation,CompressionApproach,OhnesorgeApproach,783,215
 1745068358536,1256,1000,88.75059738159179,126.0,RATIO_10_7,8314,TwoApproximation,CompressionApproach,OhnesorgeApproach,854,402
 1745068370935,610,1000,58.95636499023438,84.0,RATIO_10_7,6079,TwoApproximation,CompressionApproach,OhnesorgeApproach,538,72
 1745068379535,1171,1000,84.09566957092285,120.0,RATIO_10_7,8410,TwoApproximation,CompressionApproach,OhnesorgeApproach,836,335
 1745068390401,816,1000,68.6180877532959,98.0,RATIO_10_7,7531,TwoApproximation,CompressionApproach,OhnesorgeApproach,663,154
 1745068400735,1047,1000,78.57211746215819,112.0,RATIO_10_7,7213,TwoApproximation,CompressionApproach,OhnesorgeApproach,781,267
 1745068410396,992,1000,75.61889215469361,108.0,RATIO_10_7,9890,TwoApproximation,CompressionApproach,OhnesorgeApproach,760,233
 1745068422744,1399,1000,91.07378522491456,130.0,RATIO_10_7,11926,TwoApproximation,CompressionApproach,OhnesorgeApproach,958,442
 1745068437147,619,1000,58.77922033691405,83.0,RATIO_10_7,6303,TwoApproximation,CompressionApproach,OhnesorgeApproach,539,81
 1745068445939,1129,1000,81.98678297424317,117.0,RATIO_10_7,8424,TwoApproximation,CompressionApproach,OhnesorgeApproach,851,279
 1745068457457,850,1000,70.8512712097168,101.0,RATIO_10_7,7164,TwoApproximation,CompressionApproach,OhnesorgeApproach,688,163
 1745068467732,1679,1000,99.68168601989746,142.0,RATIO_10_7,8363,TwoApproximation,CompressionApproach,OhnesorgeApproach,1034,645
 1745068478729,1267,1000,87.04171986293792,124.0,RATIO_10_7,12304,TwoApproximation,CompressionApproach,OhnesorgeApproach,878,390
 1745068493695,1109,1000,82.09729528045652,117.0,RATIO_10_7,9213,TwoApproximation,CompressionApproach,OhnesorgeApproach,789,320
 1745068505492,1890,1000,113.44331207275391,162.0,RATIO_10_7,8214,TwoApproximation,CompressionApproach,OhnesorgeApproach,999,891
 1745068516187,1248,1000,86.88698196411133,124.0,RATIO_10_7,8289,TwoApproximation,CompressionApproach,OhnesorgeApproach,885,363
 1745068526893,708,1000,64.46617004394531,92.0,RATIO_10_7,6264,TwoApproximation,CompressionApproach,OhnesorgeApproach,601,107
 1745068536040,901,1000,75.26786865234376,107.0,RATIO_10_7,7095,TwoApproximation,CompressionApproach,OhnesorgeApproach,700,201
 1745068545798,599,1000,58.47896189117431,83.0,RATIO_10_7,7802,TwoApproximation,CompressionApproach,OhnesorgeApproach,543,56
 1745068555991,1787,1000,106.5680828857422,152.0,RATIO_10_7,8254,TwoApproximation,CompressionApproach,OhnesorgeApproach,1003,784
 1745068566857,1910,1000,115.6331923675537,165.0,RATIO_10_7,8290,TwoApproximation,CompressionApproach,OhnesorgeApproach,1003,907
 1745068577752,1787,1000,107.66556114196777,153.0,RATIO_10_7,8478,TwoApproximation,CompressionApproach,OhnesorgeApproach,1019,768
 1745068589789,1985,1000,120.09417243957519,171.0,RATIO_10_7,8211,TwoApproximation,CompressionApproach,OhnesorgeApproach,965,1020
 1745068600635,1162,1000,84.01084354400635,120.0,RATIO_10_7,8836,TwoApproximation,CompressionApproach,OhnesorgeApproach,834,328
 1745068611943,1864,1000,112.17425765991212,160.0,RATIO_10_7,7913,TwoApproximation,CompressionApproach,OhnesorgeApproach,1004,860
 1745068622647,1502,1000,94.64580891418456,135.0,RATIO_10_7,9006,TwoApproximation,CompressionApproach,OhnesorgeApproach,949,553
 1745068634438,886,1000,71.86493511199951,102.0,RATIO_10_7,8440,TwoApproximation,CompressionApproach,OhnesorgeApproach,707,179
 1745068645297,945,1000,73.00897020721435,104.0,RATIO_10_7,10391,TwoApproximation,CompressionApproach,OhnesorgeApproach,754,192
 1745068658104,1228,1000,86.39443782615662,123.0,RATIO_10_7,11591,TwoApproximation,CompressionApproach,OhnesorgeApproach,893,336
 1745068674751,982,1000,76.18214021301269,108.0,RATIO_10_7,7714,TwoApproximation,CompressionApproach,OhnesorgeApproach,762,221
 1745068684895,1833,1000,111.6778035736084,159.0,RATIO_10_7,7646,TwoApproximation,CompressionApproach,OhnesorgeApproach,1033,800
 1745068695495,1251,1000,85.72163848876954,122.0,RATIO_10_7,8668,TwoApproximation,CompressionApproach,OhnesorgeApproach,863,389
 1745068708932,770,1000,68.48532928466798,97.0,RATIO_10_7,7197,TwoApproximation,CompressionApproach,OhnesorgeApproach,630,140
 1745068719105,1826,1000,110.31128578186036,157.0,RATIO_10_7,7858,TwoApproximation,CompressionApproach,OhnesorgeApproach,1010,816
 1745068729535,1053,1000,80.62642373657226,115.0,RATIO_10_7,6858,TwoApproximation,CompressionApproach,OhnesorgeApproach,789,265
 1745068738942,1889,1000,114.33266540527345,163.0,RATIO_10_7,8442,TwoApproximation,CompressionApproach,OhnesorgeApproach,989,900
 1745068750000,1502,1000,94.39195796966554,134.0,RATIO_10_7,9836,TwoApproximation,CompressionApproach,OhnesorgeApproach,969,534
 1745068765987,1127,1000,82.82349563598632,118.0,RATIO_10_7,8945,TwoApproximation,CompressionApproach,OhnesorgeApproach,815,312
 1745068777507,1758,1000,105.4096900177002,150.0,RATIO_10_7,8661,TwoApproximation,CompressionApproach,OhnesorgeApproach,1018,740
 1745068789012,512,1000,54.77373257446288,78.0,RATIO_10_7,6519,TwoApproximation,CompressionApproach,OhnesorgeApproach,462,51
 1745068797990,1341,1000,90.17241284942628,128.0,RATIO_10_7,9269,TwoApproximation,CompressionApproach,OhnesorgeApproach,928,414
 1745068810595,1011,1000,76.12020352172851,108.0,RATIO_10_7,7188,TwoApproximation,CompressionApproach,OhnesorgeApproach,772,239
 1745068820290,761,1000,65.85711129760743,94.0,RATIO_10_7,6722,TwoApproximation,CompressionApproach,OhnesorgeApproach,644,118
 1745068829408,523,1000,56.127084136962885,80.0,RATIO_10_7,5881,TwoApproximation,CompressionApproach,OhnesorgeApproach,462,62
 1745068838245,1624,1000,97.74296189880373,139.0,RATIO_10_7,9697,TwoApproximation,CompressionApproach,OhnesorgeApproach,1006,618
 1745068851035,1727,1000,103.66753211975097,148.0,RATIO_10_7,8067,TwoApproximation,CompressionApproach,OhnesorgeApproach,1024,703
 1745068861638,852,1000,71.84545944213869,102.0,RATIO_10_7,6549,TwoApproximation,CompressionApproach,OhnesorgeApproach,677,176
 1745068873033,628,1000,59.209528358459465,84.0,RATIO_10_7,8251,TwoApproximation,CompressionApproach,OhnesorgeApproach,541,87
 1745068883907,1566,1000,96.97478060913086,138.0,RATIO_10_7,8753,TwoApproximation,CompressionApproach,OhnesorgeApproach,989,578
 1745068895131,601,1000,58.21140794372558,83.0,RATIO_10_7,7873,TwoApproximation,CompressionApproach,OhnesorgeApproach,532,69
 1745068905407,1229,1000,85.49510879516603,122.0,RATIO_10_7,8357,TwoApproximation,CompressionApproach,OhnesorgeApproach,873,356
 1745068916799,1963,1000,118.92562713623047,169.0,RATIO_10_7,8363,TwoApproximation,CompressionApproach,OhnesorgeApproach,990,973
 1745068927850,677,1000,63.61235717773438,90.0,RATIO_10_7,6645,TwoApproximation,CompressionApproach,OhnesorgeApproach,574,103
 1745068939151,780,1000,65.00604464721678,92.0,RATIO_10_7,7439,TwoApproximation,CompressionApproach,OhnesorgeApproach,633,147
 1745068949049,976,1000,75.04252269744872,107.0,RATIO_10_7,9700,TwoApproximation,CompressionApproach,OhnesorgeApproach,743,234
 1745068961240,1578,1000,97.50651665115356,139.0,RATIO_10_7,11170,TwoApproximation,CompressionApproach,OhnesorgeApproach,1024,555
 1745068975214,1166,1000,82.95261930847168,118.0,RATIO_10_7,8115,TwoApproximation,CompressionApproach,OhnesorgeApproach,862,305
 1745068989647,1794,1000,109.87270057678222,156.0,RATIO_10_7,8219,TwoApproximation,CompressionApproach,OhnesorgeApproach,1043,751
 1745069000542,962,1000,76.1981791381836,108.0,RATIO_10_7,6850,TwoApproximation,CompressionApproach,OhnesorgeApproach,726,236
 1745069010410,720,1000,64.03077528476715,91.0,RATIO_10_7,10835,TwoApproximation,CompressionApproach,OhnesorgeApproach,597,123
 1745069024542,939,1000,74.0869786682129,105.0,RATIO_10_7,7072,TwoApproximation,CompressionApproach,OhnesorgeApproach,726,214
 1745069034242,1233,1000,86.97341956329346,124.0,RATIO_10_7,9004,TwoApproximation,CompressionApproach,OhnesorgeApproach,867,367
 1745069046338,1019,1000,78.11658082580566,111.0,RATIO_10_7,8026,TwoApproximation,CompressionApproach,OhnesorgeApproach,756,264
 1745069057598,1215,1000,85.19434181594849,121.0,RATIO_10_7,10205,TwoApproximation,CompressionApproach,OhnesorgeApproach,854,361
 1745069071037,528,1000,53.03646257019044,75.0,RATIO_10_7,7115,TwoApproximation,CompressionApproach,OhnesorgeApproach,495,34
 1745069082850,1389,1000,90.06989481353759,128.0,RATIO_10_7,10317,TwoApproximation,CompressionApproach,OhnesorgeApproach,911,479
 1745069096410,1536,1000,95.92591282653808,137.0,RATIO_10_7,8415,TwoApproximation,CompressionApproach,OhnesorgeApproach,996,540
 1745069107396,692,1000,62.60324044799805,89.0,RATIO_10_7,6512,TwoApproximation,CompressionApproach,OhnesorgeApproach,579,113
 1745069116454,1943,1000,118.05150245666503,168.0,RATIO_10_7,7826,TwoApproximation,CompressionApproach,OhnesorgeApproach,980,963
 1745069126801,1432,1000,93.04981545162201,132.0,RATIO_10_7,13065,TwoApproximation,CompressionApproach,OhnesorgeApproach,940,492
 1745069142531,1258,1000,85.6857114315033,122.0,RATIO_10_7,11510,TwoApproximation,CompressionApproach,OhnesorgeApproach,901,357
 1745069157500,865,1000,71.42655990600585,102.0,RATIO_10_7,7420,TwoApproximation,CompressionApproach,OhnesorgeApproach,688,178
 1745069167720,526,1000,54.3402371520996,77.0,RATIO_10_7,6025,TwoApproximation,CompressionApproach,OhnesorgeApproach,474,53
 1745069176647,1226,1000,86.25296029663085,123.0,RATIO_10_7,9397,TwoApproximation,CompressionApproach,OhnesorgeApproach,865,362
 1745069188493,815,1000,69.73500231933593,99.0,RATIO_10_7,6569,TwoApproximation,CompressionApproach,OhnesorgeApproach,645,170
 1745069199199,1764,1000,107.76505500793456,153.0,RATIO_10_7,8144,TwoApproximation,CompressionApproach,OhnesorgeApproach,1042,722
 1745069210392,1312,1000,90.49999563598632,129.0,RATIO_10_7,8713,TwoApproximation,CompressionApproach,OhnesorgeApproach,913,399
 1745069221542,867,1000,71.8636117553711,102.0,RATIO_10_7,6818,TwoApproximation,CompressionApproach,OhnesorgeApproach,685,182
 1745069231350,768,1000,67.24102500915528,96.0,RATIO_10_7,6735,TwoApproximation,CompressionApproach,OhnesorgeApproach,620,149
 1745069240537,1591,1000,97.04245812177659,138.0,RATIO_10_7,13983,TwoApproximation,CompressionApproach,OhnesorgeApproach,1002,589
 1745069256991,1966,1000,117.99261833190918,168.0,RATIO_10_7,7777,TwoApproximation,CompressionApproach,OhnesorgeApproach,1016,950
 1745069267295,1882,1000,113.81590644836426,162.0,RATIO_10_7,7848,TwoApproximation,CompressionApproach,OhnesorgeApproach,999,883
 1745069277832,534,1000,56.521811676025386,80.0,RATIO_10_7,6189,TwoApproximation,CompressionApproach,OhnesorgeApproach,469,66
 1745069286389,1335,1000,90.47662397766113,129.0,RATIO_10_7,9119,TwoApproximation,CompressionApproach,OhnesorgeApproach,943,392
 1745069298149,789,1000,66.06741380310058,94.0,RATIO_10_7,9077,TwoApproximation,CompressionApproach,OhnesorgeApproach,649,140
 1745069309641,1945,1000,117.09006683349608,167.0,RATIO_10_7,8204,TwoApproximation,CompressionApproach,OhnesorgeApproach,997,948
 1745069321346,725,1000,65.52717918395996,93.0,RATIO_10_7,7779,TwoApproximation,CompressionApproach,OhnesorgeApproach,633,92
 1745069331694,1429,1000,92.62925189208984,132.0,RATIO_10_7,9681,TwoApproximation,CompressionApproach,OhnesorgeApproach,950,480
 1745069344551,764,1000,67.05210214233398,95.0,RATIO_10_7,6144,TwoApproximation,CompressionApproach,OhnesorgeApproach,628,137
 1745069353134,1765,1000,106.47569572448731,152.0,RATIO_10_7,8232,TwoApproximation,CompressionApproach,OhnesorgeApproach,1021,744
 1745069364309,1258,1000,86.32606501460077,123.0,RATIO_10_7,15226,TwoApproximation,CompressionApproach,OhnesorgeApproach,880,379
 1745069382002,600,1000,57.43328321838379,82.0,RATIO_10_7,7147,TwoApproximation,CompressionApproach,OhnesorgeApproach,525,76
 1745069391760,1940,1000,116.58041458129884,166.0,RATIO_10_7,8096,TwoApproximation,CompressionApproach,OhnesorgeApproach,985,955
 1745069402993,1111,1000,81.45846220397951,116.0,RATIO_10_7,7873,TwoApproximation,CompressionApproach,OhnesorgeApproach,816,295
 1745069416243,1849,1000,111.9793309020996,159.0,RATIO_10_7,7860,TwoApproximation,CompressionApproach,OhnesorgeApproach,1015,834
 1745069426751,1973,1000,118.36724319458008,169.0,RATIO_10_7,7588,TwoApproximation,CompressionApproach,OhnesorgeApproach,966,1007
 1745069437093,1510,1000,94.74588436126709,135.0,RATIO_10_7,9903,TwoApproximation,CompressionApproach,OhnesorgeApproach,1006,504
 1745069449603,1245,1000,86.28679504394532,123.0,RATIO_10_7,8345,TwoApproximation,CompressionApproach,OhnesorgeApproach,861,385
 1745069461292,1563,1000,96.635598487854,138.0,RATIO_10_7,9558,TwoApproximation,CompressionApproach,OhnesorgeApproach,979,585
 1745069475990,887,1000,72.38649272918701,103.0,RATIO_10_7,9421,TwoApproximation,CompressionApproach,OhnesorgeApproach,699,189
 1745069488031,1401,1000,91.07705389213562,130.0,RATIO_10_7,12214,TwoApproximation,CompressionApproach,OhnesorgeApproach,955,447
 1745069502691,1927,1000,116.45960060119629,166.0,RATIO_10_7,8128,TwoApproximation,CompressionApproach,OhnesorgeApproach,986,941
 1745069513307,763,1000,68.53245086669922,97.0,RATIO_10_7,7922,TwoApproximation,CompressionApproach,OhnesorgeApproach,639,125
 1745069523637,1325,1000,87.61948887634279,125.0,RATIO_10_7,8253,TwoApproximation,CompressionApproach,OhnesorgeApproach,903,423
 1745069534340,1486,1000,94.61459860229492,135.0,RATIO_10_7,9468,TwoApproximation,CompressionApproach,OhnesorgeApproach,970,517
 1745069546333,1995,1000,120.05457794189454,171.0,RATIO_10_7,8254,TwoApproximation,CompressionApproach,OhnesorgeApproach,959,1036
 1745069557651,1188,1000,84.65760937500002,120.0,RATIO_10_7,8419,TwoApproximation,CompressionApproach,OhnesorgeApproach,840,349
 1745069568622,1022,1000,77.22254528808594,110.0,RATIO_10_7,6914,TwoApproximation,CompressionApproach,OhnesorgeApproach,778,244
 1745069578104,1703,1000,103.77920890808106,148.0,RATIO_10_7,8195,TwoApproximation,CompressionApproach,OhnesorgeApproach,1041,662
 1745069590439,535,1000,56.12355978393555,80.0,RATIO_10_7,5938,TwoApproximation,CompressionApproach,OhnesorgeApproach,474,61
 1745069598745,1716,1000,105.28583030700685,150.0,RATIO_10_7,8328,TwoApproximation,CompressionApproach,OhnesorgeApproach,1038,678
 1745069609554,1639,1000,98.6400461578369,140.0,RATIO_10_7,8405,TwoApproximation,CompressionApproach,OhnesorgeApproach,1034,605
 1745069621133,1527,1000,95.92142559051516,137.0,RATIO_10_7,10295,TwoApproximation,CompressionApproach,OhnesorgeApproach,978,549
 1745069634193,1072,1000,77.9656651687622,111.0,RATIO_10_7,8901,TwoApproximation,CompressionApproach,OhnesorgeApproach,818,255
 1745069645544,714,1000,63.4064105834961,90.0,RATIO_10_7,6217,TwoApproximation,CompressionApproach,OhnesorgeApproach,600,114
 1745069654406,755,1000,67.16739753723144,95.0,RATIO_10_7,7587,TwoApproximation,CompressionApproach,OhnesorgeApproach,627,128
 1745069664691,1458,1000,93.64047406768799,133.0,RATIO_10_7,9729,TwoApproximation,CompressionApproach,OhnesorgeApproach,952,507
 1745069678236,1574,1000,96.85243013000489,138.0,RATIO_10_7,8752,TwoApproximation,CompressionApproach,OhnesorgeApproach,984,591
 1745069689639,1081,1000,79.00166338348387,112.0,RATIO_10_7,9505,TwoApproximation,CompressionApproach,OhnesorgeApproach,796,285
 1745069701908,1333,1000,88.27135385513304,126.0,RATIO_10_7,10187,TwoApproximation,CompressionApproach,OhnesorgeApproach,919,415
 1745069714543,1810,1000,109.55797508239746,156.0,RATIO_10_7,8109,TwoApproximation,CompressionApproach,OhnesorgeApproach,1027,783
 1745069725538,1158,1000,83.49495850753783,119.0,RATIO_10_7,10456,TwoApproximation,CompressionApproach,OhnesorgeApproach,841,317
 1745069738439,1952,1000,118.55912422180175,169.0,RATIO_10_7,8274,TwoApproximation,CompressionApproach,OhnesorgeApproach,981,971
 1745069749192,1689,1000,101.60455726623533,145.0,RATIO_10_7,8423,TwoApproximation,CompressionApproach,OhnesorgeApproach,1004,685
 1745069760188,832,1000,70.15516938018798,100.0,RATIO_10_7,9717,TwoApproximation,CompressionApproach,OhnesorgeApproach,682,151
 1745069772297,1719,1000,103.68682174682617,148.0,RATIO_10_7,8508,TwoApproximation,CompressionApproach,OhnesorgeApproach,1047,672
 1745069783949,793,1000,66.39429711151124,94.0,RATIO_10_7,9330,TwoApproximation,CompressionApproach,OhnesorgeApproach,650,143
 1745069795692,1994,1000,121.21804702758789,173.0,RATIO_10_7,7928,TwoApproximation,CompressionApproach,OhnesorgeApproach,977,1017
 1745069806103,539,1000,56.36980055236816,80.0,RATIO_10_7,6230,TwoApproximation,CompressionApproach,OhnesorgeApproach,481,58
 1745069814707,1371,1000,89.76260577392578,128.0,RATIO_10_7,8426,TwoApproximation,CompressionApproach,OhnesorgeApproach,952,420
 1745069825603,1962,1000,116.04842697143553,165.0,RATIO_10_7,7798,TwoApproximation,CompressionApproach,OhnesorgeApproach,967,995
 1745069837434,1824,1000,110.51433448791505,157.0,RATIO_10_7,8825,TwoApproximation,CompressionApproach,OhnesorgeApproach,998,826
 1745069852056,1712,1000,103.83403205871582,148.0,RATIO_10_7,8975,TwoApproximation,CompressionApproach,OhnesorgeApproach,1047,665
 1745069864357,977,1000,74.67822597503664,106.0,RATIO_10_7,11179,TwoApproximation,CompressionApproach,OhnesorgeApproach,734,244
 1745069878503,1573,1000,96.49897319030761,137.0,RATIO_10_7,8162,TwoApproximation,CompressionApproach,OhnesorgeApproach,975,598
 1745069889405,1304,1000,88.2559652404785,126.0,RATIO_10_7,9740,TwoApproximation,CompressionApproach,OhnesorgeApproach,872,432
 1745069901600,895,1000,72.33791142177581,103.0,RATIO_10_7,12442,TwoApproximation,CompressionApproach,OhnesorgeApproach,714,181
 1745069916506,785,1000,66.07301745605469,94.0,RATIO_10_7,7931,TwoApproximation,CompressionApproach,OhnesorgeApproach,652,134
 1745069926841,1144,1000,82.39388229370117,117.0,RATIO_10_7,9705,TwoApproximation,CompressionApproach,OhnesorgeApproach,836,309
 1745069938945,505,1000,55.828518737792976,79.0,RATIO_10_7,5590,TwoApproximation,CompressionApproach,OhnesorgeApproach,455,51
 1745069950647,1882,1000,113.72148880004883,162.0,RATIO_10_7,7860,TwoApproximation,CompressionApproach,OhnesorgeApproach,1029,853
 1745069961039,818,1000,68.811189743042,98.0,RATIO_10_7,7956,TwoApproximation,CompressionApproach,OhnesorgeApproach,652,166
 1745069971492,1152,1000,82.26968616485597,117.0,RATIO_10_7,9463,TwoApproximation,CompressionApproach,OhnesorgeApproach,835,318
 1745069983445,853,1000,71.15986053466796,101.0,RATIO_10_7,6632,TwoApproximation,CompressionApproach,OhnesorgeApproach,675,179
 1745069992533,561,1000,57.17230880737304,81.0,RATIO_10_7,5594,TwoApproximation,CompressionApproach,OhnesorgeApproach,493,69
 1745070000504,987,1000,76.03275578212738,108.0,RATIO_10_7,11943,TwoApproximation,CompressionApproach,OhnesorgeApproach,749,239
 1745070014899,965,1000,74.99902795410156,107.0,RATIO_10_7,7165,TwoApproximation,CompressionApproach,OhnesorgeApproach,729,237
 1745070025531,1778,1000,107.81175621032713,154.0,RATIO_10_7,8383,TwoApproximation,CompressionApproach,OhnesorgeApproach,1019,759
 1745070036405,527,1000,54.82307351684571,78.0,RATIO_10_7,6460,TwoApproximation,CompressionApproach,OhnesorgeApproach,469,59
 1745070045251,1292,1000,87.63540956115723,125.0,RATIO_10_7,8040,TwoApproximation,CompressionApproach,OhnesorgeApproach,918,375
 1745070056402,1216,1000,86.10017121887206,123.0,RATIO_10_7,9141,TwoApproximation,CompressionApproach,OhnesorgeApproach,864,353
 1745070068146,632,1000,60.39830098724365,86.0,RATIO_10_7,7361,TwoApproximation,CompressionApproach,OhnesorgeApproach,546,87
 1745070077905,1814,1000,110.28488945007325,157.0,RATIO_10_7,8131,TwoApproximation,CompressionApproach,OhnesorgeApproach,1001,813
 1745070089538,1426,1000,92.6505013885498,132.0,RATIO_10_7,8611,TwoApproximation,CompressionApproach,OhnesorgeApproach,974,453
 1745070101049,1297,1000,86.21018344879153,123.0,RATIO_10_7,9627,TwoApproximation,CompressionApproach,OhnesorgeApproach,872,425
 1745070113136,1326,1000,89.44213790893554,127.0,RATIO_10_7,11920,TwoApproximation,CompressionApproach,OhnesorgeApproach,908,419
 1745070127555,981,1000,76.15362770080566,108.0,RATIO_10_7,9700,TwoApproximation,CompressionApproach,OhnesorgeApproach,744,238
 1745070141856,1698,1000,101.74973709106445,145.0,RATIO_10_7,8055,TwoApproximation,CompressionApproach,OhnesorgeApproach,1024,674
 1745070152606,1388,1000,91.36622090148927,130.0,RATIO_10_7,8597,TwoApproximation,CompressionApproach,OhnesorgeApproach,944,445
 1745070167460,1166,1000,82.72257145690918,118.0,RATIO_10_7,8285,TwoApproximation,CompressionApproach,OhnesorgeApproach,833,334
 1745070178207,1921,1000,116.61493286132813,166.0,RATIO_10_7,8311,TwoApproximation,CompressionApproach,OhnesorgeApproach,993,928
 1745070189002,1210,1000,85.0268695831299,121.0,RATIO_10_7,8815,TwoApproximation,CompressionApproach,OhnesorgeApproach,876,335
 1745070204493,651,1000,61.150580551147456,87.0,RATIO_10_7,7054,TwoApproximation,CompressionApproach,OhnesorgeApproach,562,90
 1745070214055,871,1000,70.02760805511474,100.0,RATIO_10_7,10517,TwoApproximation,CompressionApproach,OhnesorgeApproach,711,161
 1745070227036,1149,1000,80.76968631744384,115.0,RATIO_10_7,9633,TwoApproximation,CompressionApproach,OhnesorgeApproach,819,330
 1745070239150,745,1000,65.88538061523438,94.0,RATIO_10_7,8737,TwoApproximation,CompressionApproach,OhnesorgeApproach,631,115
 1745070250291,1502,1000,95.33470832824707,136.0,RATIO_10_7,9487,TwoApproximation,CompressionApproach,OhnesorgeApproach,977,526
 1745070262238,589,1000,57.24035438537598,81.0,RATIO_10_7,7407,TwoApproximation,CompressionApproach,OhnesorgeApproach,522,68
 1745070272240,1042,1000,80.10520086669922,114.0,RATIO_10_7,6953,TwoApproximation,CompressionApproach,OhnesorgeApproach,764,279
 1745070281648,664,1000,62.009414215087894,88.0,RATIO_10_7,6893,TwoApproximation,CompressionApproach,OhnesorgeApproach,551,113
 1745070291240,1610,1000,97.42382792663574,139.0,RATIO_10_7,9684,TwoApproximation,CompressionApproach,OhnesorgeApproach,1022,588
 1745070303764,1105,1000,80.86720193481446,115.0,RATIO_10_7,9784,TwoApproximation,CompressionApproach,OhnesorgeApproach,820,286
 1745070316036,1839,1000,110.72855087280274,158.0,RATIO_10_7,8162,TwoApproximation,CompressionApproach,OhnesorgeApproach,997,842
 1745070329602,1617,1000,98.38122984313966,140.0,RATIO_10_7,9603,TwoApproximation,CompressionApproach,OhnesorgeApproach,1004,613
 1745070342033,1235,1000,85.11234651756286,121.0,RATIO_10_7,10954,TwoApproximation,CompressionApproach,OhnesorgeApproach,855,380
 1745070356349,1882,1000,114.04941246032715,162.0,RATIO_10_7,8115,TwoApproximation,CompressionApproach,OhnesorgeApproach,993,889
 1745070366990,815,1000,68.87406539916992,98.0,RATIO_10_7,6701,TwoApproximation,CompressionApproach,OhnesorgeApproach,679,137
 1745070377142,1544,1000,96.48642442321777,137.0,RATIO_10_7,8939,TwoApproximation,CompressionApproach,OhnesorgeApproach,999,545
 1745070389140,1998,1000,121.50333045959474,173.0,RATIO_10_7,8123,TwoApproximation,CompressionApproach,OhnesorgeApproach,1001,997
