 id, jobs, machines, opt, makespan, guaranteed_ratio, runtime_ms, approximation_alg, fptas_alg, shelves_alg, nb_big_jobs, nb_small_jobs
 1745065728892,1000,1367,63.3469178898106,90.0,RATIO_10_7,10642,TwoApproximation,CompressionApproach,OhnesorgeApproach,837,163
 1745065742010,1000,1690,59.03045501708984,84.0,RATIO_10_7,12879,TwoApproximation,CompressionApproach,OhnesorgeApproach,891,110
 1745065757345,1000,1714,57.68840549428933,82.0,RATIO_10_7,16868,TwoApproximation,CompressionApproach,OhnesorgeApproach,877,123
 1745065776755,1000,1596,58.58929374522732,83.0,RATIO_10_7,12921,TwoApproximation,CompressionApproach,OhnesorgeApproach,892,109
 1745065792293,1000,1551,61.16562805569302,87.0,RATIO_10_7,14821,TwoApproximation,CompressionApproach,OhnesorgeApproach,875,125
 1745065809610,1000,1194,68.07431906950931,97.0,RATIO_10_7,9555,TwoApproximation,CompressionApproach,OhnesorgeApproach,807,193
 1745065821892,1000,664,95.31758471569383,136.0,RATIO_10_7,4281,TwoApproximation,CompressionApproach,OhnesorgeApproach,647,354
 1745065828641,1000,1149,71.31913854268657,101.0,RATIO_10_7,8994,TwoApproximation,CompressionApproach,OhnesorgeApproach,808,192
 1745065840602,1000,934,79.27460223244907,113.0,RATIO_10_7,6799,TwoApproximation,CompressionApproach,OhnesorgeApproach,742,258
 1745065850089,1000,1238,69.54824813078599,99.0,RATIO_10_7,9808,TwoApproximation,CompressionApproach,OhnesorgeApproach,803,197
 1745065862300,1000,1661,58.5390096592085,83.0,RATIO_10_7,13281,TwoApproximation,CompressionApproach,OhnesorgeApproach,865,135
 1745065878708,1000,816,85.42604943817737,122.0,RATIO_10_7,6148,TwoApproximation,CompressionApproach,OhnesorgeApproach,722,278
 1745065887296,1000,1783,57.24992872955956,81.0,RATIO_10_7,16790,TwoApproximation,CompressionApproach,OhnesorgeApproach,892,109
 1745065906542,1000,1678,59.09653924844262,84.0,RATIO_10_7,13381,TwoApproximation,CompressionApproach,OhnesorgeApproach,884,116
 1745065924157,1000,1495,62.200162748509044,88.0,RATIO_10_7,13888,TwoApproximation,CompressionApproach,OhnesorgeApproach,865,136
 1745065940506,1000,1823,54.28491185827041,77.0,RATIO_10_7,15829,TwoApproximation,CompressionApproach,OhnesorgeApproach,896,105
 1745065958957,1000,1051,74.02286094716341,105.0,RATIO_10_7,10750,TwoApproximation,CompressionApproach,OhnesorgeApproach,767,234
 1745065972543,1000,1791,55.10213850011778,78.0,RATIO_10_7,14601,TwoApproximation,CompressionApproach,OhnesorgeApproach,901,100
 1745065989791,1000,1049,75.8957598661672,108.0,RATIO_10_7,7488,TwoApproximation,CompressionApproach,OhnesorgeApproach,777,223
 1745065999700,1000,907,80.52748271096766,115.0,RATIO_10_7,6133,TwoApproximation,CompressionApproach,OhnesorgeApproach,734,267
 1745066008241,1000,673,95.75635418601411,136.0,RATIO_10_7,4303,TwoApproximation,CompressionApproach,OhnesorgeApproach,667,333
 1745066015069,1000,1212,68.48127289573745,97.0,RATIO_10_7,9330,TwoApproximation,CompressionApproach,OhnesorgeApproach,800,201
 1745066027292,1000,1844,54.02844248417919,77.0,RATIO_10_7,19817,TwoApproximation,CompressionApproach,OhnesorgeApproach,907,94
 1745066049604,1000,704,91.20631920749491,130.0,RATIO_10_7,7224,TwoApproximation,CompressionApproach,OhnesorgeApproach,681,320
 1745066059296,1000,597,100.10651728695561,143.0,RATIO_10_7,3902,TwoApproximation,CompressionApproach,OhnesorgeApproach,588,412
 1745066065655,1000,1572,60.33144576676929,86.0,RATIO_10_7,12764,TwoApproximation,CompressionApproach,OhnesorgeApproach,854,146
 1745066080906,1000,873,82.04713004725086,117.0,RATIO_10_7,9209,TwoApproximation,CompressionApproach,OhnesorgeApproach,718,282
 1745066092494,1000,1161,69.84065034982976,99.0,RATIO_10_7,11397,TwoApproximation,CompressionApproach,OhnesorgeApproach,806,194
 1745066106348,1000,798,87.66812994247093,125.0,RATIO_10_7,5682,TwoApproximation,CompressionApproach,OhnesorgeApproach,704,297
 1745066114594,1000,1110,72.35556971919429,103.0,RATIO_10_7,8961,TwoApproximation,CompressionApproach,OhnesorgeApproach,778,223
 1745066125999,1000,881,82.07032483173417,117.0,RATIO_10_7,8957,TwoApproximation,CompressionApproach,OhnesorgeApproach,752,248
 1745066140763,1000,995,77.7828456246074,111.0,RATIO_10_7,7037,TwoApproximation,CompressionApproach,OhnesorgeApproach,783,217
 1745066150508,1000,1724,58.43167922336375,83.0,RATIO_10_7,15948,TwoApproximation,CompressionApproach,OhnesorgeApproach,888,112
 1745066168900,1000,1762,55.70631421681294,79.0,RATIO_10_7,15295,TwoApproximation,CompressionApproach,OhnesorgeApproach,894,106
 1745066186644,1000,1231,69.03190279355579,98.0,RATIO_10_7,9832,TwoApproximation,CompressionApproach,OhnesorgeApproach,805,195
 1745066198906,1000,1567,61.82386648327817,88.0,RATIO_10_7,12356,TwoApproximation,CompressionApproach,OhnesorgeApproach,864,136
 1745066214452,1000,546,109.4462155073117,156.0,RATIO_10_7,2984,TwoApproximation,CompressionApproach,OhnesorgeApproach,561,439
 1745066219862,1000,824,85.0094784486641,121.0,RATIO_10_7,6155,TwoApproximation,CompressionApproach,OhnesorgeApproach,712,288
 1745066228580,1000,1069,72.42856588622362,103.0,RATIO_10_7,9250,TwoApproximation,CompressionApproach,OhnesorgeApproach,764,236
 1745066240943,1000,1598,58.00405284728812,82.0,RATIO_10_7,18407,TwoApproximation,CompressionApproach,OhnesorgeApproach,874,126
 1745066261804,1000,1692,57.74257010601936,82.0,RATIO_10_7,12618,TwoApproximation,CompressionApproach,OhnesorgeApproach,891,110
 1745066278387,1000,1286,67.32359130052532,96.0,RATIO_10_7,9772,TwoApproximation,CompressionApproach,OhnesorgeApproach,836,164
 1745066290591,1000,873,83.84866031502531,119.0,RATIO_10_7,11261,TwoApproximation,CompressionApproach,OhnesorgeApproach,752,248
 1745066304243,1000,1294,67.41769545966359,96.0,RATIO_10_7,10471,TwoApproximation,CompressionApproach,OhnesorgeApproach,837,164
 1745066318493,1000,926,81.45205413291058,116.0,RATIO_10_7,7268,TwoApproximation,CompressionApproach,OhnesorgeApproach,732,269
 1745066328152,1000,727,91.59723462887939,130.0,RATIO_10_7,4609,TwoApproximation,CompressionApproach,OhnesorgeApproach,692,308
 1745066335186,1000,958,79.99267404512473,114.0,RATIO_10_7,7724,TwoApproximation,CompressionApproach,OhnesorgeApproach,751,250
 1745066345344,1000,1899,53.868180446212946,76.0,RATIO_10_7,18410,TwoApproximation,CompressionApproach,OhnesorgeApproach,916,84
 1745066366245,1000,1887,55.119049120783245,78.0,RATIO_10_7,15795,TwoApproximation,CompressionApproach,OhnesorgeApproach,900,101
 1745066384498,1000,845,83.08011528782592,118.0,RATIO_10_7,7902,TwoApproximation,CompressionApproach,OhnesorgeApproach,719,282
 1745066395205,1000,584,102.9311616975967,147.0,RATIO_10_7,3346,TwoApproximation,CompressionApproach,OhnesorgeApproach,594,406
 1745066400952,1000,1606,58.913707471873664,84.0,RATIO_10_7,12982,TwoApproximation,CompressionApproach,OhnesorgeApproach,866,134
 1745066416915,1000,1989,53.17165902944711,75.0,RATIO_10_7,18560,TwoApproximation,CompressionApproach,OhnesorgeApproach,909,92
 1745066442491,1000,1913,54.11400690791622,77.0,RATIO_10_7,16653,TwoApproximation,CompressionApproach,OhnesorgeApproach,897,103
 1745066461599,1000,1113,72.78603481625183,103.0,RATIO_10_7,9858,TwoApproximation,CompressionApproach,OhnesorgeApproach,803,197
 1745066473943,1000,1126,72.51139709919849,103.0,RATIO_10_7,11030,TwoApproximation,CompressionApproach,OhnesorgeApproach,810,190
 1745066487497,1000,1766,54.78000934639711,78.0,RATIO_10_7,15283,TwoApproximation,CompressionApproach,OhnesorgeApproach,882,118
 1745066505587,1000,1044,73.36277285024124,104.0,RATIO_10_7,8836,TwoApproximation,CompressionApproach,OhnesorgeApproach,778,222
 1745066518398,1000,607,100.26541464489806,143.0,RATIO_10_7,3510,TwoApproximation,CompressionApproach,OhnesorgeApproach,617,383
 1745066525387,1000,1468,62.23495248487925,88.0,RATIO_10_7,12439,TwoApproximation,CompressionApproach,OhnesorgeApproach,856,144
 1745066540504,1000,1995,53.704206343342484,76.0,RATIO_10_7,24874,TwoApproximation,CompressionApproach,OhnesorgeApproach,925,76
 1745066567847,1000,649,95.9929139029998,137.0,RATIO_10_7,6578,TwoApproximation,CompressionApproach,OhnesorgeApproach,679,321
 1745066576797,1000,541,111.20774155932301,158.0,RATIO_10_7,2916,TwoApproximation,CompressionApproach,OhnesorgeApproach,522,478
 1745066582247,1000,1204,69.54886883833876,99.0,RATIO_10_7,11123,TwoApproximation,CompressionApproach,OhnesorgeApproach,823,177
 1745066595794,1000,1157,72.35201709849525,103.0,RATIO_10_7,12642,TwoApproximation,CompressionApproach,OhnesorgeApproach,785,216
 1745066610888,1000,657,94.18709347055744,134.0,RATIO_10_7,4535,TwoApproximation,CompressionApproach,OhnesorgeApproach,635,365
 1745066617806,1000,652,98.02932832870016,140.0,RATIO_10_7,4843,TwoApproximation,CompressionApproach,OhnesorgeApproach,627,373
 1745066625462,1000,1525,61.55482153720543,87.0,RATIO_10_7,12602,TwoApproximation,CompressionApproach,OhnesorgeApproach,857,144
 1745066640613,1000,1930,54.13077647550118,77.0,RATIO_10_7,18893,TwoApproximation,CompressionApproach,OhnesorgeApproach,911,89
 1745066663841,1000,996,77.2097276434841,110.0,RATIO_10_7,8477,TwoApproximation,CompressionApproach,OhnesorgeApproach,771,229
 1745066662200,1000,1149,70.80174684317035,101.0,RATIO_10_7,10735,TwoApproximation,CompressionApproach,OhnesorgeApproach,801,199
 1745066675414,1000,1452,64.07255475383158,91.0,RATIO_10_7,12521,TwoApproximation,CompressionApproach,OhnesorgeApproach,849,152
 1745066674813,1000,1547,60.376515376775906,86.0,RATIO_10_7,17586,TwoApproximation,CompressionApproach,OhnesorgeApproach,863,138
 1745066695138,1000,966,79.87300943884048,114.0,RATIO_10_7,8233,TwoApproximation,CompressionApproach,OhnesorgeApproach,762,238
 1745066705991,1000,1008,75.91338688986642,108.0,RATIO_10_7,7950,TwoApproximation,CompressionApproach,OhnesorgeApproach,766,235
 1745066716664,1000,1893,53.32526047470327,76.0,RATIO_10_7,17450,TwoApproximation,CompressionApproach,OhnesorgeApproach,902,98
 1745066736995,1000,1502,62.09306847461847,88.0,RATIO_10_7,11948,TwoApproximation,CompressionApproach,OhnesorgeApproach,850,150
 1745066751549,1000,862,83.14590988690227,118.0,RATIO_10_7,9203,TwoApproximation,CompressionApproach,OhnesorgeApproach,719,281
 1745066763644,1000,512,118.33460944890976,169.0,RATIO_10_7,3555,TwoApproximation,CompressionApproach,OhnesorgeApproach,505,495
 1745066770133,1000,1079,75.18472236300974,107.0,RATIO_10_7,7742,TwoApproximation,CompressionApproach,OhnesorgeApproach,776,224
 1745066782804,1000,895,82.72641710675629,118.0,RATIO_10_7,6162,TwoApproximation,CompressionApproach,OhnesorgeApproach,721,279
 1745066791411,1000,512,117.658207654953,168.0,RATIO_10_7,3421,TwoApproximation,CompressionApproach,OhnesorgeApproach,510,490
 1745066797441,1000,1153,70.38316653566784,100.0,RATIO_10_7,10288,TwoApproximation,CompressionApproach,OhnesorgeApproach,811,189
 1745066810647,1000,1158,71.13771377985137,101.0,RATIO_10_7,11645,TwoApproximation,CompressionApproach,OhnesorgeApproach,797,204
 1745066824842,1000,1699,58.35932282015041,83.0,RATIO_10_7,12983,TwoApproximation,CompressionApproach,OhnesorgeApproach,880,120
 1745066840353,1000,1354,65.19787200972814,93.0,RATIO_10_7,10039,TwoApproximation,CompressionApproach,OhnesorgeApproach,841,159
 1745066852839,1000,1577,59.15288180373632,84.0,RATIO_10_7,12303,TwoApproximation,CompressionApproach,OhnesorgeApproach,872,128
 1745066869835,1000,1964,52.5154965608523,75.0,RATIO_10_7,21186,TwoApproximation,CompressionApproach,OhnesorgeApproach,908,92
 1745066893992,1000,1621,60.871418053393455,86.0,RATIO_10_7,12729,TwoApproximation,CompressionApproach,OhnesorgeApproach,873,127
 1745066912637,1000,1233,68.67142572580849,98.0,RATIO_10_7,10388,TwoApproximation,CompressionApproach,OhnesorgeApproach,813,187
 1745066926260,1000,1350,64.60955483895762,92.0,RATIO_10_7,10333,TwoApproximation,CompressionApproach,OhnesorgeApproach,832,168
 1745066939447,1000,573,106.45822042362019,152.0,RATIO_10_7,3402,TwoApproximation,CompressionApproach,OhnesorgeApproach,580,420
 1745066945240,1000,1074,72.59286594923647,103.0,RATIO_10_7,9706,TwoApproximation,CompressionApproach,OhnesorgeApproach,803,198
 1745066957404,1000,1741,56.08897681239006,80.0,RATIO_10_7,14589,TwoApproximation,CompressionApproach,OhnesorgeApproach,878,123
 1745066977437,1000,1373,65.39453182790024,93.0,RATIO_10_7,10807,TwoApproximation,CompressionApproach,OhnesorgeApproach,844,156
 1745066990964,1000,878,83.7378795163235,119.0,RATIO_10_7,6468,TwoApproximation,CompressionApproach,OhnesorgeApproach,732,268
 1745067000590,1000,507,121.78493064865324,173.0,RATIO_10_7,3044,TwoApproximation,CompressionApproach,OhnesorgeApproach,514,486
 1745067006186,1000,1488,63.19659695317668,90.0,RATIO_10_7,13797,TwoApproximation,CompressionApproach,OhnesorgeApproach,862,138
 1745067022393,1000,970,77.78299894037934,111.0,RATIO_10_7,7377,TwoApproximation,CompressionApproach,OhnesorgeApproach,777,224
 1745067032193,1000,1278,66.7041414466822,95.0,RATIO_10_7,11574,TwoApproximation,CompressionApproach,OhnesorgeApproach,807,194
 1745067046191,1000,614,98.59725937237569,140.0,RATIO_10_7,4109,TwoApproximation,CompressionApproach,OhnesorgeApproach,631,369
 1745067052993,1000,1241,67.24763935098332,96.0,RATIO_10_7,10497,TwoApproximation,CompressionApproach,OhnesorgeApproach,802,198
 1745067066633,1000,1908,53.339487183768796,76.0,RATIO_10_7,16764,TwoApproximation,CompressionApproach,OhnesorgeApproach,906,94
 1745067087558,1000,1017,78.25381406710915,111.0,RATIO_10_7,7908,TwoApproximation,CompressionApproach,OhnesorgeApproach,738,262
 1745067098051,1000,1450,63.03842254638671,90.0,RATIO_10_7,11831,TwoApproximation,CompressionApproach,OhnesorgeApproach,837,163
 1745067116863,1000,1220,67.93218875322185,97.0,RATIO_10_7,9905,TwoApproximation,CompressionApproach,OhnesorgeApproach,811,189
 1745067130646,1000,1408,63.00088361718438,90.0,RATIO_10_7,12126,TwoApproximation,CompressionApproach,OhnesorgeApproach,844,157
 1745067145456,1000,754,88.94304913993855,127.0,RATIO_10_7,8128,TwoApproximation,CompressionApproach,OhnesorgeApproach,687,314
 1745067156062,1000,1032,76.00284300155417,108.0,RATIO_10_7,12982,TwoApproximation,CompressionApproach,OhnesorgeApproach,749,251
 1745067171491,1000,1654,58.289407704732724,83.0,RATIO_10_7,13939,TwoApproximation,CompressionApproach,OhnesorgeApproach,879,122
 1745067188592,1000,1279,68.3622938548335,97.0,RATIO_10_7,10037,TwoApproximation,CompressionApproach,OhnesorgeApproach,820,180
 1745067202936,1000,827,84.43714958292398,120.0,RATIO_10_7,6486,TwoApproximation,CompressionApproach,OhnesorgeApproach,720,281
 1745067212262,1000,1299,67.89699551506718,96.0,RATIO_10_7,10076,TwoApproximation,CompressionApproach,OhnesorgeApproach,843,157
 1745067225838,1000,1031,76.76337972320943,109.0,RATIO_10_7,7647,TwoApproximation,CompressionApproach,OhnesorgeApproach,750,250
 1745067239495,1000,1074,72.01667461714932,102.0,RATIO_10_7,9070,TwoApproximation,CompressionApproach,OhnesorgeApproach,777,224
 1745067251296,1000,1508,60.024181611974285,85.0,RATIO_10_7,18463,TwoApproximation,CompressionApproach,OhnesorgeApproach,853,147
 1745067272561,1000,571,107.37170100170343,153.0,RATIO_10_7,3962,TwoApproximation,CompressionApproach,OhnesorgeApproach,594,406
 1745067279103,1000,1925,54.15308500215605,77.0,RATIO_10_7,20695,TwoApproximation,CompressionApproach,OhnesorgeApproach,899,101
 1745067302293,1000,1148,69.47762428841938,99.0,RATIO_10_7,9242,TwoApproximation,CompressionApproach,OhnesorgeApproach,816,185
 1745067314098,1000,590,100.44651194426973,143.0,RATIO_10_7,3658,TwoApproximation,CompressionApproach,OhnesorgeApproach,587,413
 1745067322334,1000,1183,68.95138087558826,98.0,RATIO_10_7,13351,TwoApproximation,CompressionApproach,OhnesorgeApproach,783,218
 1745067338132,1000,1587,60.03772664926453,85.0,RATIO_10_7,12674,TwoApproximation,CompressionApproach,OhnesorgeApproach,873,128
 1745067353335,1000,1285,66.51640653498906,95.0,RATIO_10_7,10028,TwoApproximation,CompressionApproach,OhnesorgeApproach,825,175
 1745067366187,1000,707,93.70203853968684,133.0,RATIO_10_7,5980,TwoApproximation,CompressionApproach,OhnesorgeApproach,709,291
 1745067374743,1000,703,93.5159270502256,133.0,RATIO_10_7,5011,TwoApproximation,CompressionApproach,OhnesorgeApproach,655,345
 1745067382205,1000,505,117.23929213722154,167.0,RATIO_10_7,2960,TwoApproximation,CompressionApproach,OhnesorgeApproach,486,514
 1745067387693,1000,618,98.77204302445199,141.0,RATIO_10_7,4207,TwoApproximation,CompressionApproach,OhnesorgeApproach,639,361
 1745067396692,1000,1249,67.70403432120696,96.0,RATIO_10_7,9850,TwoApproximation,CompressionApproach,OhnesorgeApproach,819,181
 1745067409206,1000,1018,77.35112408711072,110.0,RATIO_10_7,8363,TwoApproximation,CompressionApproach,OhnesorgeApproach,788,212
 1745067420944,1000,1867,54.67086052345476,78.0,RATIO_10_7,18774,TwoApproximation,CompressionApproach,OhnesorgeApproach,889,112
 1745067442240,1000,1261,68.07977096472912,97.0,RATIO_10_7,11195,TwoApproximation,CompressionApproach,OhnesorgeApproach,806,195
 1745067457247,1000,1842,56.11528076436957,80.0,RATIO_10_7,17612,TwoApproximation,CompressionApproach,OhnesorgeApproach,891,109
 1745067478048,1000,788,86.64988658633932,123.0,RATIO_10_7,8353,TwoApproximation,CompressionApproach,OhnesorgeApproach,706,295
 1745067489644,1000,1885,56.73424062551807,81.0,RATIO_10_7,16435,TwoApproximation,CompressionApproach,OhnesorgeApproach,888,112
 1745067509587,1000,798,87.83091013055098,125.0,RATIO_10_7,6482,TwoApproximation,CompressionApproach,OhnesorgeApproach,708,292
 1745067518533,1000,1106,74.00798297488883,105.0,RATIO_10_7,9158,TwoApproximation,CompressionApproach,OhnesorgeApproach,779,222
 1745067530154,1000,1056,76.78298143907027,109.0,RATIO_10_7,7675,TwoApproximation,CompressionApproach,OhnesorgeApproach,776,225
 1745067540246,1000,1326,66.15643242653319,94.0,RATIO_10_7,9944,TwoApproximation,CompressionApproach,OhnesorgeApproach,825,176
 1745067552698,1000,1701,58.00749751948245,82.0,RATIO_10_7,18924,TwoApproximation,CompressionApproach,OhnesorgeApproach,877,123
 1745067574101,1000,540,110.42965183964482,157.0,RATIO_10_7,2979,TwoApproximation,CompressionApproach,OhnesorgeApproach,528,472
 1745067580948,1000,1057,74.13806510355073,105.0,RATIO_10_7,10846,TwoApproximation,CompressionApproach,OhnesorgeApproach,790,211
 1745067594249,1000,1010,77.41998953488795,110.0,RATIO_10_7,9044,TwoApproximation,CompressionApproach,OhnesorgeApproach,759,241
 1745067605890,1000,1913,54.20711988338425,77.0,RATIO_10_7,16754,TwoApproximation,CompressionApproach,OhnesorgeApproach,906,94
 1745067625139,1000,1388,65.76776080172755,93.0,RATIO_10_7,10500,TwoApproximation,CompressionApproach,OhnesorgeApproach,812,188
 1745067638097,1000,629,97.89293540869684,139.0,RATIO_10_7,5463,TwoApproximation,CompressionApproach,OhnesorgeApproach,655,345
 1745067645950,1000,1884,55.10654468900839,78.0,RATIO_10_7,20130,TwoApproximation,CompressionApproach,OhnesorgeApproach,893,107
 1745067668544,1000,1873,55.02252754500634,78.0,RATIO_10_7,17946,TwoApproximation,CompressionApproach,OhnesorgeApproach,889,111
 1745067689943,1000,1210,69.58947069152329,99.0,RATIO_10_7,9261,TwoApproximation,CompressionApproach,OhnesorgeApproach,806,195
 1745067701687,1000,1702,58.02734171937972,82.0,RATIO_10_7,14553,TwoApproximation,CompressionApproach,OhnesorgeApproach,878,122
 1745067718899,1000,1480,61.86614750527046,88.0,RATIO_10_7,12671,TwoApproximation,CompressionApproach,OhnesorgeApproach,873,127
 1745067734095,1000,1036,74.39855166107532,106.0,RATIO_10_7,7990,TwoApproximation,CompressionApproach,OhnesorgeApproach,765,235
 1745067744490,1000,1351,64.02338188335156,91.0,RATIO_10_7,14108,TwoApproximation,CompressionApproach,OhnesorgeApproach,836,165
 1745067761243,1000,1901,54.243407914163186,77.0,RATIO_10_7,16004,TwoApproximation,CompressionApproach,OhnesorgeApproach,897,104
 1745067785748,1000,1204,68.6036501215938,98.0,RATIO_10_7,10604,TwoApproximation,CompressionApproach,OhnesorgeApproach,795,206
 1745067798793,1000,724,90.19671538126403,128.0,RATIO_10_7,6042,TwoApproximation,CompressionApproach,OhnesorgeApproach,663,338
 1745067807341,1000,1180,70.20669400489936,100.0,RATIO_10_7,9357,TwoApproximation,CompressionApproach,OhnesorgeApproach,813,187
 1745067820696,1000,1031,75.30149212309045,107.0,RATIO_10_7,8810,TwoApproximation,CompressionApproach,OhnesorgeApproach,767,234
 1745067832008,1000,1630,60.343465446987025,86.0,RATIO_10_7,12919,TwoApproximation,CompressionApproach,OhnesorgeApproach,880,121
 1745067847447,1000,1832,56.04120127082392,80.0,RATIO_10_7,15324,TwoApproximation,CompressionApproach,OhnesorgeApproach,893,108
 1745067865256,1000,1650,59.4156621759588,84.0,RATIO_10_7,13316,TwoApproximation,CompressionApproach,OhnesorgeApproach,884,116
 1745067881332,1000,1242,68.19108774734966,97.0,RATIO_10_7,12122,TwoApproximation,CompressionApproach,OhnesorgeApproach,820,181
 1745067896732,1000,723,93.59503199153917,133.0,RATIO_10_7,5224,TwoApproximation,CompressionApproach,OhnesorgeApproach,686,314
 1745067904349,1000,1902,53.933001184313085,77.0,RATIO_10_7,15888,TwoApproximation,CompressionApproach,OhnesorgeApproach,906,95
 1745067922760,1000,1299,67.63270142447314,96.0,RATIO_10_7,10245,TwoApproximation,CompressionApproach,OhnesorgeApproach,809,191
 1745067936140,1000,1561,60.87511651810739,86.0,RATIO_10_7,11916,TwoApproximation,CompressionApproach,OhnesorgeApproach,852,149
 1745067950608,1000,1416,63.9132695171119,91.0,RATIO_10_7,13603,TwoApproximation,CompressionApproach,OhnesorgeApproach,859,141
 1745067966738,1000,1391,64.50452452165287,92.0,RATIO_10_7,10879,TwoApproximation,CompressionApproach,OhnesorgeApproach,842,158
 1745067980357,1000,765,87.0071475758272,124.0,RATIO_10_7,6550,TwoApproximation,CompressionApproach,OhnesorgeApproach,694,306
 1745067991535,1000,904,80.57753381475939,115.0,RATIO_10_7,8408,TwoApproximation,CompressionApproach,OhnesorgeApproach,760,241
 1745068002589,1000,1635,57.38770970335793,81.0,RATIO_10_7,16654,TwoApproximation,CompressionApproach,OhnesorgeApproach,893,107
 1745068021701,1000,1112,72.49040442404987,103.0,RATIO_10_7,9674,TwoApproximation,CompressionApproach,OhnesorgeApproach,783,218
 1745068033833,1000,546,110.67324946476862,158.0,RATIO_10_7,2822,TwoApproximation,CompressionApproach,OhnesorgeApproach,560,440
 1745068039138,1000,1247,67.045819329183,95.0,RATIO_10_7,11100,TwoApproximation,CompressionApproach,OhnesorgeApproach,836,164
 1745068052804,1000,1365,66.86573372306405,95.0,RATIO_10_7,12306,TwoApproximation,CompressionApproach,OhnesorgeApproach,852,149
 1745068067634,1000,1369,64.31857810288648,91.0,RATIO_10_7,12221,TwoApproximation,CompressionApproach,OhnesorgeApproach,828,172
 1745068082966,1000,1009,76.11495720643119,108.0,RATIO_10_7,10214,TwoApproximation,CompressionApproach,OhnesorgeApproach,739,261
 1745068095638,1000,1897,55.00731842732768,78.0,RATIO_10_7,19540,TwoApproximation,CompressionApproach,OhnesorgeApproach,882,118
 1745068118345,1000,1333,67.17107536161384,95.0,RATIO_10_7,10276,TwoApproximation,CompressionApproach,OhnesorgeApproach,848,152
 1745068131833,1000,1687,58.05872148243577,82.0,RATIO_10_7,16033,TwoApproximation,CompressionApproach,OhnesorgeApproach,865,136
 1745068150336,1000,1556,60.25230688178446,86.0,RATIO_10_7,11786,TwoApproximation,CompressionApproach,OhnesorgeApproach,851,150
 1745068164734,1000,738,90.30198582594957,129.0,RATIO_10_7,5421,TwoApproximation,CompressionApproach,OhnesorgeApproach,689,311
 1745068172852,1000,1356,66.28922496221763,94.0,RATIO_10_7,12219,TwoApproximation,CompressionApproach,OhnesorgeApproach,827,173
 1745068187704,1000,542,109.88998339888795,156.0,RATIO_10_7,2871,TwoApproximation,CompressionApproach,OhnesorgeApproach,538,462
 1745068192951,1000,1626,58.72643040730944,83.0,RATIO_10_7,13360,TwoApproximation,CompressionApproach,OhnesorgeApproach,879,121
 1745068211231,1000,1365,63.241723945813305,90.0,RATIO_10_7,10333,TwoApproximation,CompressionApproach,OhnesorgeApproach,836,164
 1745068224854,1000,1996,52.41717352704677,74.0,RATIO_10_7,17115,TwoApproximation,CompressionApproach,OhnesorgeApproach,911,90
 1745068245239,1000,670,94.2214681141412,134.0,RATIO_10_7,4539,TwoApproximation,CompressionApproach,OhnesorgeApproach,633,367
 1745068252232,1000,1701,58.80613910331927,84.0,RATIO_10_7,13947,TwoApproximation,CompressionApproach,OhnesorgeApproach,898,103
 1745068269032,1000,769,86.09473227710501,122.0,RATIO_10_7,9234,TwoApproximation,CompressionApproach,OhnesorgeApproach,679,321
 1745068281335,1000,1825,56.193941165453765,80.0,RATIO_10_7,17102,TwoApproximation,CompressionApproach,OhnesorgeApproach,909,92
 1745068301288,1000,778,87.78337457063573,125.0,RATIO_10_7,6957,TwoApproximation,CompressionApproach,OhnesorgeApproach,711,289
 1745068310790,1000,1622,60.372301922479494,86.0,RATIO_10_7,12852,TwoApproximation,CompressionApproach,OhnesorgeApproach,880,121
 1745068326666,1000,1608,59.27934134658889,84.0,RATIO_10_7,14004,TwoApproximation,CompressionApproach,OhnesorgeApproach,877,124
 1745068343952,1000,1122,72.69214299655852,103.0,RATIO_10_7,9349,TwoApproximation,CompressionApproach,OhnesorgeApproach,793,207
 1745068355748,1000,1179,69.99714693647002,99.0,RATIO_10_7,11746,TwoApproximation,CompressionApproach,OhnesorgeApproach,806,195
 1745068370044,1000,1077,73.05095615227575,104.0,RATIO_10_7,11311,TwoApproximation,CompressionApproach,OhnesorgeApproach,770,230
 1745068383937,1000,709,93.33096119782485,133.0,RATIO_10_7,6258,TwoApproximation,CompressionApproach,OhnesorgeApproach,693,308
 1745068392593,1000,1526,61.000694094916625,87.0,RATIO_10_7,11433,TwoApproximation,CompressionApproach,OhnesorgeApproach,850,150
 1745068407540,1000,503,118.90545702833779,169.0,RATIO_10_7,3070,TwoApproximation,CompressionApproach,OhnesorgeApproach,485,515
 1745068412999,1000,909,81.65427968578109,116.0,RATIO_10_7,6476,TwoApproximation,CompressionApproach,OhnesorgeApproach,738,262
 1745068421935,1000,1314,66.17624883782372,94.0,RATIO_10_7,9964,TwoApproximation,CompressionApproach,OhnesorgeApproach,831,169
 1745068434387,1000,1082,74.54801988866103,106.0,RATIO_10_7,7506,TwoApproximation,CompressionApproach,OhnesorgeApproach,772,229
 1745068444538,1000,1137,70.31448490407871,100.0,RATIO_10_7,9346,TwoApproximation,CompressionApproach,OhnesorgeApproach,782,218
 1745068456834,1000,820,84.49805547202507,120.0,RATIO_10_7,6146,TwoApproximation,CompressionApproach,OhnesorgeApproach,712,289
 1745068466089,1000,1287,67.0714720968322,95.0,RATIO_10_7,11852,TwoApproximation,CompressionApproach,OhnesorgeApproach,837,164
