InstanceID,"_id","_index","_score","_type",achivedMakespan,approximation,bigJobs,estimatedOptimum,fptas,jobs,machines,milliseconds,shelvesAlgo,smallJobs
"1,677,410,691,625",Ceh6jYYBidAx9Qr120kB,"radix-testdata-2023-02-26",1,"_doc",128,TwoApproximation,84,"85.802",CompressionApproach,110,78,"22,121",FelixApproach,26
"1,677,410,713,767",Cuh6jYYBidAx9Qr120kB,"radix-testdata-2023-02-26",1,"_doc",131,TwoApproximation,76,"87.552",CompressionApproach,104,73,"16,870",FelixApproach,28
"1,677,410,730,657","C-h6jYYBidAx9Qr120kB","radix-testdata-2023-02-26",1,"_doc",72,TwoApproximation,76,"48.243",CompressionApproach,82,98,"40,198",FelixApproach,6
"1,677,410,770,872",DOh6jYYBidAx9Qr120kB,"radix-testdata-2023-02-26",1,"_doc",87,TwoApproximation,88,"58.48",CompressionApproach,97,97,"37,298",FelixApproach,9
"1,677,410,808,179",Deh6jYYBidAx9Qr120kB,"radix-testdata-2023-02-26",1,"_doc",73,TwoApproximation,82,"49.211",CompressionApproach,90,99,"48,151",FelixApproach,8
"1,677,410,856,339",Duh6jYYBidAx9Qr120kB,"radix-testdata-2023-02-26",1,"_doc",126,TwoApproximation,88,"84.159",CompressionApproach,116,83,"27,564",FelixApproach,28
"1,677,410,577,945","D-h7jYYBidAx9Qr1Oknb","radix-testdata-2023-02-26",1,"_doc",99,TwoApproximation,72,"65.645",DoubleCompressionApproach,86,78,"23,748",KilianApproach,14
"1,677,410,601,702",EOh7jYYBidAx9Qr1Oknb,"radix-testdata-2023-02-26",1,"_doc",84,TwoApproximation,87,"56.168",DoubleCompressionApproach,91,99,"49,998",KilianApproach,4
"1,677,410,651,704",Eeh7jYYBidAx9Qr1Oknb,"radix-testdata-2023-02-26",1,"_doc",93,TwoApproximation,65,"61.798",DoubleCompressionApproach,80,73,"15,901",KilianApproach,15
"1,677,410,667,613",Euh7jYYBidAx9Qr1Oknb,"radix-testdata-2023-02-26",1,"_doc",92,TwoApproximation,80,"61.621",DoubleCompressionApproach,97,88,"30,106",KilianApproach,17
"1,677,410,697,729","E-h7jYYBidAx9Qr1Oknb","radix-testdata-2023-02-26",1,"_doc",128,TwoApproximation,84,"85.674",DoubleCompressionApproach,110,78,"19,328",KilianApproach,26
"1,677,410,717,061",FOh7jYYBidAx9Qr1Oknb,"radix-testdata-2023-02-26",1,"_doc",131,TwoApproximation,76,"87.402",DoubleCompressionApproach,104,73,"14,578",KilianApproach,28
"1,677,410,731,647",Feh7jYYBidAx9Qr1Oknb,"radix-testdata-2023-02-26",1,"_doc",71,TwoApproximation,76,"47.751",DoubleCompressionApproach,82,98,"37,113",KilianApproach,6
"1,677,410,828,765",Fuh7jYYBidAx9Qr1Oknb,"radix-testdata-2023-02-26",1,"_doc",87,TwoApproximation,88,"58.105",DoubleCompressionApproach,97,97,"32,427",KilianApproach,9
"1,677,410,861,202","F-h7jYYBidAx9Qr1Oknb","radix-testdata-2023-02-26",1,"_doc",126,TwoApproximation,88,"84.051",DoubleCompressionApproach,116,83,"24,100",KilianApproach,28
"1,677,410,885,307",GOh7jYYBidAx9Qr1Oknb,"radix-testdata-2023-02-26",1,"_doc",126,TwoApproximation,74,"84.371",DoubleCompressionApproach,112,78,"23,147",KilianApproach,38
"1,677,410,883,973","Geh_jYYBidAx9Qr1XUkS","radix-testdata-2023-02-26",1,"_doc",126,TwoApproximation,74,"84.425",CompressionApproach,112,78,"36,202",FelixApproach,38
"1,677,410,920,195","Guh_jYYBidAx9Qr1XUkS","radix-testdata-2023-02-26",1,"_doc",101,TwoApproximation,78,"67.759",CompressionApproach,100,84,"26,579",FelixApproach,22
"1,677,410,946,784","G-h_jYYBidAx9Qr1XUkS","radix-testdata-2023-02-26",1,"_doc",121,TwoApproximation,77,"81.054",CompressionApproach,100,74,"23,702",FelixApproach,23
"1,677,410,970,494","HOh_jYYBidAx9Qr1XUkS","radix-testdata-2023-02-26",1,"_doc",121,TwoApproximation,73,"81.137",CompressionApproach,105,77,"18,988",FelixApproach,32
"1,677,410,989,492","Heh_jYYBidAx9Qr1XUkS","radix-testdata-2023-02-26",1,"_doc",88,TwoApproximation,73,"59.091",CompressionApproach,87,82,"26,598",FelixApproach,14
"1,677,411,016,113","Huh_jYYBidAx9Qr1XUkS","radix-testdata-2023-02-26",1,"_doc",119,TwoApproximation,90,"79.387",CompressionApproach,109,83,"34,274",FelixApproach,19
"1,677,411,050,408","H-h_jYYBidAx9Qr1XUkS","radix-testdata-2023-02-26",1,"_doc",79,TwoApproximation,80,"52.289",CompressionApproach,88,93,"43,081",FelixApproach,8
"1,677,411,093,508","IOh_jYYBidAx9Qr1XUkS","radix-testdata-2023-02-26",1,"_doc",120,TwoApproximation,68,"80.568",CompressionApproach,105,74,"23,012",FelixApproach,37
"1,677,411,116,540","Ieh_jYYBidAx9Qr1XUkS","radix-testdata-2023-02-26",1,"_doc",100,TwoApproximation,77,"66.754",CompressionApproach,88,79,"32,509",FelixApproach,11
"1,677,411,149,068","Iuh_jYYBidAx9Qr1XUkS","radix-testdata-2023-02-26",1,"_doc",112,TwoApproximation,82,"75.224",CompressionApproach,109,86,"30,288",FelixApproach,27
"1,677,410,908,514","I-iAjYYBidAx9Qr1M0kH","radix-testdata-2023-02-26",1,"_doc",73,TwoApproximation,82,"48.857",DoubleCompressionApproach,90,99,"49,625",KilianApproach,8
"1,677,410,958,148",JOiAjYYBidAx9Qr1M0kH,"radix-testdata-2023-02-26",1,"_doc",100,TwoApproximation,78,"67.411",DoubleCompressionApproach,100,84,"21,407",KilianApproach,22
"1,677,410,979,564",JeiAjYYBidAx9Qr1M0kH,"radix-testdata-2023-02-26",1,"_doc",120,TwoApproximation,73,"80.911",DoubleCompressionApproach,105,77,"19,888",KilianApproach,32
"1,677,410,999,456",JuiAjYYBidAx9Qr1M0kH,"radix-testdata-2023-02-26",1,"_doc",87,TwoApproximation,73,"58.748",DoubleCompressionApproach,87,82,"22,872",KilianApproach,14
"1,677,411,022,337","J-iAjYYBidAx9Qr1M0kH","radix-testdata-2023-02-26",1,"_doc",118,TwoApproximation,90,"79.219",DoubleCompressionApproach,109,83,"22,623",KilianApproach,19
"1,677,411,044,964",KOiAjYYBidAx9Qr1M0kH,"radix-testdata-2023-02-26",1,"_doc",121,TwoApproximation,77,"80.915",DoubleCompressionApproach,100,74,"15,186",KilianApproach,23
"1,677,411,060,158",KeiAjYYBidAx9Qr1M0kH,"radix-testdata-2023-02-26",1,"_doc",77,TwoApproximation,81,"51.961",DoubleCompressionApproach,88,93,"37,650",KilianApproach,7
"1,677,411,097,816",KuiAjYYBidAx9Qr1M0kH,"radix-testdata-2023-02-26",1,"_doc",120,TwoApproximation,68,"80.465",DoubleCompressionApproach,105,74,"17,986",KilianApproach,37
"1,677,411,175,807","K-iAjYYBidAx9Qr1M0kH","radix-testdata-2023-02-26",1,"_doc",99,TwoApproximation,77,"66.611",DoubleCompressionApproach,88,79,"23,771",KilianApproach,11
"1,677,411,199,583",LOiAjYYBidAx9Qr1M0kH,"radix-testdata-2023-02-26",1,"_doc",104,TwoApproximation,90,"69.734",DoubleCompressionApproach,116,96,"34,534",KilianApproach,26
"1,677,411,179,407",LeiDjYYBidAx9Qr14Un7,"radix-testdata-2023-02-26",1,"_doc",121,TwoApproximation,70,"81.037",CompressionApproach,92,70,"17,690",FelixApproach,22
"1,677,411,197,105",LuiDjYYBidAx9Qr14Un7,"radix-testdata-2023-02-26",1,"_doc",105,TwoApproximation,89,"70.095",CompressionApproach,116,96,"37,268",FelixApproach,27
"1,677,411,234,394","L-iDjYYBidAx9Qr14Un7","radix-testdata-2023-02-26",1,"_doc",104,TwoApproximation,87,"69.64",CompressionApproach,105,95,"61,080",FelixApproach,18
"1,677,411,295,494",MOiDjYYBidAx9Qr14Un7,"radix-testdata-2023-02-26",1,"_doc",100,TwoApproximation,69,"67.11",CompressionApproach,87,79,"35,569",FelixApproach,18
"1,677,411,331,081",MeiDjYYBidAx9Qr14Un7,"radix-testdata-2023-02-26",1,"_doc",95,TwoApproximation,72,"63.808",CompressionApproach,81,76,"23,554",FelixApproach,9
"1,677,411,354,644",MuiDjYYBidAx9Qr14Un7,"radix-testdata-2023-02-26",1,"_doc",133,TwoApproximation,90,"88.911",CompressionApproach,116,81,"22,907",FelixApproach,26
"1,677,411,377,560","M-iDjYYBidAx9Qr14Un7","radix-testdata-2023-02-26",1,"_doc",89,TwoApproximation,81,"59.549",CompressionApproach,92,89,"31,916",FelixApproach,11
"1,677,411,409,495",NOiDjYYBidAx9Qr14Un7,"radix-testdata-2023-02-26",1,"_doc",133,TwoApproximation,86,"89.147",CompressionApproach,115,82,"22,445",FelixApproach,29
"1,677,411,431,961",NeiDjYYBidAx9Qr14Un7,"radix-testdata-2023-02-26",1,"_doc",102,TwoApproximation,72,"68.091",CompressionApproach,90,83,"26,745",FelixApproach,18
"1,677,411,458,725",NuiDjYYBidAx9Qr14Un7,"radix-testdata-2023-02-26",1,"_doc",135,TwoApproximation,86,"90.19",CompressionApproach,107,76,"16,781",FelixApproach,21
"1,677,411,234,190","N-iEjYYBidAx9Qr19kn5","radix-testdata-2023-02-26",1,"_doc",121,TwoApproximation,70,"80.898",DoubleCompressionApproach,92,70,"13,161",KilianApproach,22
"1,677,411,247,360",OOiEjYYBidAx9Qr19kn5,"radix-testdata-2023-02-26",1,"_doc",101,TwoApproximation,87,"69.351",DoubleCompressionApproach,105,95,"46,861",KilianApproach,18
"1,677,411,294,231",OeiEjYYBidAx9Qr19kn5,"radix-testdata-2023-02-26",1,"_doc",110,TwoApproximation,82,"74.925",DoubleCompressionApproach,109,86,"29,733",KilianApproach,27
"1,677,411,323,968",OuiEjYYBidAx9Qr19kn5,"radix-testdata-2023-02-26",1,"_doc",100,TwoApproximation,69,"66.927",DoubleCompressionApproach,87,79,"23,928",KilianApproach,18
"1,677,411,347,903","O-iEjYYBidAx9Qr19kn5","radix-testdata-2023-02-26",1,"_doc",95,TwoApproximation,72,"63.459",DoubleCompressionApproach,81,76,"17,916",KilianApproach,9
"1,677,411,365,828",POiEjYYBidAx9Qr19kn5,"radix-testdata-2023-02-26",1,"_doc",133,TwoApproximation,90,"88.911",DoubleCompressionApproach,116,81,"17,986",KilianApproach,26
"1,677,411,383,823",PeiEjYYBidAx9Qr19kn5,"radix-testdata-2023-02-26",1,"_doc",89,TwoApproximation,81,"59.234",DoubleCompressionApproach,92,89,"28,480",KilianApproach,11
"1,677,411,412,308",PuiEjYYBidAx9Qr19kn5,"radix-testdata-2023-02-26",1,"_doc",133,TwoApproximation,86,"88.994",DoubleCompressionApproach,115,82,"19,168",KilianApproach,29
"1,677,411,491,482","P-iEjYYBidAx9Qr19kn5","radix-testdata-2023-02-26",1,"_doc",113,TwoApproximation,92,"75.444",DoubleCompressionApproach,112,89,"31,023",KilianApproach,20
"1,677,411,522,512",QOiEjYYBidAx9Qr19kn5,"radix-testdata-2023-02-26",1,"_doc",83,TwoApproximation,71,"55.198",DoubleCompressionApproach,84,85,"23,945",KilianApproach,13
"1,677,417,217,660",D3jgjYYBtdRDaVL1yzsp,"radix-testdata-2023-02-26",1,"_doc",113,TwoApproximation,95,"75.402",DoubleCompressionApproach,118,95,"44,731",KilianApproach,23
"1,677,417,262,397",EHjgjYYBtdRDaVL1yzsp,"radix-testdata-2023-02-26",1,"_doc",107,TwoApproximation,82,"71.581",DoubleCompressionApproach,105,83,"27,835",KilianApproach,23
"1,677,417,290,241",EXjgjYYBtdRDaVL1yzsp,"radix-testdata-2023-02-26",1,"_doc",109,TwoApproximation,88,"74.126",DoubleCompressionApproach,112,89,"29,851",KilianApproach,24
"1,677,417,320,100",EnjgjYYBtdRDaVL1yzsp,"radix-testdata-2023-02-26",1,"_doc",87,TwoApproximation,74,"58.333",DoubleCompressionApproach,84,88,"26,406",KilianApproach,10
"1,677,417,346,515",E3jgjYYBtdRDaVL1yzsp,"radix-testdata-2023-02-26",1,"_doc",133,TwoApproximation,73,"88.99",DoubleCompressionApproach,110,71,"18,244",KilianApproach,37
"1,677,417,364,767",FHjgjYYBtdRDaVL1yzsp,"radix-testdata-2023-02-26",1,"_doc",107,TwoApproximation,70,"71.679",DoubleCompressionApproach,93,76,"17,617",KilianApproach,23
"1,677,417,442,390",FXjgjYYBtdRDaVL1yzsp,"radix-testdata-2023-02-26",1,"_doc",79,TwoApproximation,70,"52.181",DoubleCompressionApproach,82,85,"27,044",KilianApproach,12
"1,677,417,469,440",FnjgjYYBtdRDaVL1yzsp,"radix-testdata-2023-02-26",1,"_doc",105,TwoApproximation,92,"70.876",DoubleCompressionApproach,113,98,"50,483",KilianApproach,21
"1,677,417,519,927",F3jgjYYBtdRDaVL1yzsp,"radix-testdata-2023-02-26",1,"_doc",99,TwoApproximation,80,"67.001",DoubleCompressionApproach,95,82,"23,425",KilianApproach,15
"1,677,417,543,359",GHjgjYYBtdRDaVL1yzsp,"radix-testdata-2023-02-26",1,"_doc",94,TwoApproximation,74,"63.518",DoubleCompressionApproach,89,81,"20,922",KilianApproach,15
"1,677,417,466,444",GXjljYYBtdRDaVL1Rjt8,"radix-testdata-2023-02-26",1,"_doc",106,TwoApproximation,92,"71.074",CompressionApproach,113,98,"49,492",FelixApproach,21
"1,677,417,515,958",GnjljYYBtdRDaVL1Rjt8,"radix-testdata-2023-02-26",1,"_doc",100,TwoApproximation,80,"67.24",CompressionApproach,95,82,"29,052",FelixApproach,15
"1,677,417,545,029",G3jljYYBtdRDaVL1Rjt8,"radix-testdata-2023-02-26",1,"_doc",108,TwoApproximation,72,"72.079",CompressionApproach,100,79,"39,837",FelixApproach,28
"1,677,417,584,875",HHjljYYBtdRDaVL1Rjt8,"radix-testdata-2023-02-26",1,"_doc",112,TwoApproximation,70,"74.962",CompressionApproach,84,70,"19,460",FelixApproach,14
"1,677,417,604,353",HXjljYYBtdRDaVL1Rjt8,"radix-testdata-2023-02-26",1,"_doc",79,TwoApproximation,72,"52.986",CompressionApproach,80,90,"43,992",FelixApproach,8
"1,677,417,648,363",HnjljYYBtdRDaVL1Rjt8,"radix-testdata-2023-02-26",1,"_doc",121,TwoApproximation,93,"80.769",CompressionApproach,117,90,"46,493",FelixApproach,24
"1,677,417,694,877",H3jljYYBtdRDaVL1Rjt8,"radix-testdata-2023-02-26",1,"_doc",95,TwoApproximation,73,"63.81",CompressionApproach,93,82,"30,811",FelixApproach,20
"1,677,417,725,707",IHjljYYBtdRDaVL1Rjt8,"radix-testdata-2023-02-26",1,"_doc",89,TwoApproximation,82,"59.392",CompressionApproach,92,92,"49,585",FelixApproach,10
"1,677,417,775,300",IXjljYYBtdRDaVL1Rjt8,"radix-testdata-2023-02-26",1,"_doc",116,TwoApproximation,90,"77.701",CompressionApproach,112,88,"37,149",FelixApproach,22
"1,677,417,812,458",InjljYYBtdRDaVL1Rjt8,"radix-testdata-2023-02-26",1,"_doc",121,TwoApproximation,97,"81.158",CompressionApproach,113,90,"45,530",FelixApproach,16
"1,677,417,564,344",I3jljYYBtdRDaVL1UTs7,"radix-testdata-2023-02-26",1,"_doc",105,TwoApproximation,74,"71.971",DoubleCompressionApproach,100,79,"28,900",KilianApproach,26
"1,677,417,593,262",JHjljYYBtdRDaVL1UTs7,"radix-testdata-2023-02-26",1,"_doc",112,TwoApproximation,70,"74.706",DoubleCompressionApproach,84,70,"15,177",KilianApproach,14
"1,677,417,608,443",JXjljYYBtdRDaVL1UTs7,"radix-testdata-2023-02-26",1,"_doc",79,TwoApproximation,72,"52.617",DoubleCompressionApproach,80,90,"31,505",KilianApproach,8
"1,677,417,639,953",JnjljYYBtdRDaVL1UTs7,"radix-testdata-2023-02-26",1,"_doc",125,TwoApproximation,77,"83.634",DoubleCompressionApproach,107,76,"19,551",KilianApproach,30
"1,677,417,659,515",J3jljYYBtdRDaVL1UTs7,"radix-testdata-2023-02-26",1,"_doc",120,TwoApproximation,93,"80.557",DoubleCompressionApproach,117,90,"48,294",KilianApproach,24
"1,677,417,707,818",KHjljYYBtdRDaVL1UTs7,"radix-testdata-2023-02-26",1,"_doc",95,TwoApproximation,73,"63.529",DoubleCompressionApproach,93,82,"29,709",KilianApproach,20
"1,677,417,737,532",KXjljYYBtdRDaVL1UTs7,"radix-testdata-2023-02-26",1,"_doc",149,TwoApproximation,82,"99.489",DoubleCompressionApproach,116,73,"14,904",KilianApproach,34
"1,677,417,752,441",KnjljYYBtdRDaVL1UTs7,"radix-testdata-2023-02-26",1,"_doc",89,TwoApproximation,82,"59.098",DoubleCompressionApproach,92,92,"47,232",KilianApproach,10
"1,677,417,799,683",K3jljYYBtdRDaVL1UTs7,"radix-testdata-2023-02-26",1,"_doc",116,TwoApproximation,90,"77.568",DoubleCompressionApproach,112,88,"26,585",KilianApproach,22
"1,677,417,826,278",LHjljYYBtdRDaVL1UTs7,"radix-testdata-2023-02-26",1,"_doc",121,TwoApproximation,97,"81.123",DoubleCompressionApproach,113,90,"34,468",KilianApproach,16
"1,677,417,858,053",LXjpjYYBtdRDaVL1Czt2,"radix-testdata-2023-02-26",1,"_doc",100,TwoApproximation,75,"67.12",CompressionApproach,89,78,"32,169",FelixApproach,14
"1,677,417,890,241",LnjpjYYBtdRDaVL1Czt2,"radix-testdata-2023-02-26",1,"_doc",109,TwoApproximation,68,"72.667",CompressionApproach,83,70,"8,262",FelixApproach,15
"1,677,417,898,521",L3jpjYYBtdRDaVL1Czt2,"radix-testdata-2023-02-26",1,"_doc",111,TwoApproximation,72,"74.22",CompressionApproach,89,73,"20,081",FelixApproach,17
"1,677,417,918,609",MHjpjYYBtdRDaVL1Czt2,"radix-testdata-2023-02-26",1,"_doc",84,TwoApproximation,70,"56.473",CompressionApproach,81,84,"13,760",FelixApproach,11
"1,677,417,932,387",MXjpjYYBtdRDaVL1Czt2,"radix-testdata-2023-02-26",1,"_doc",107,TwoApproximation,98,"71.882",CompressionApproach,116,96,"50,213",FelixApproach,18
"1,677,417,982,608",MnjpjYYBtdRDaVL1Czt2,"radix-testdata-2023-02-26",1,"_doc",85,TwoApproximation,82,"56.718",CompressionApproach,96,96,"41,443",FelixApproach,14
"1,677,418,024,071",M3jpjYYBtdRDaVL1Czt3,"radix-testdata-2023-02-26",1,"_doc",129,TwoApproximation,84,"86.661",CompressionApproach,116,83,"26,434",FelixApproach,32
"1,677,418,050,514",NHjpjYYBtdRDaVL1Czt3,"radix-testdata-2023-02-26",1,"_doc",139,TwoApproximation,82,"92.857",CompressionApproach,109,74,"18,437",FelixApproach,27
"1,677,418,068,971",NXjpjYYBtdRDaVL1Czt3,"radix-testdata-2023-02-26",1,"_doc",132,TwoApproximation,73,"88.109",CompressionApproach,99,73,"16,781",FelixApproach,26
"1,677,418,085,771",NnjpjYYBtdRDaVL1Czt3,"radix-testdata-2023-02-26",1,"_doc",129,TwoApproximation,71,"86.54",CompressionApproach,107,71,"19,270",FelixApproach,36
"1,677,417,860,808",N3jpjYYBtdRDaVL1yDuv,"radix-testdata-2023-02-26",1,"_doc",99,TwoApproximation,75,"67.006",DoubleCompressionApproach,89,78,"23,235",KilianApproach,14
"1,677,417,944,052",OHjpjYYBtdRDaVL1yDuv,"radix-testdata-2023-02-26",1,"_doc",84,TwoApproximation,70,"56.473",DoubleCompressionApproach,81,84,"22,748",KilianApproach,11
"1,677,417,966,810",OXjpjYYBtdRDaVL1yDuv,"radix-testdata-2023-02-26",1,"_doc",107,TwoApproximation,98,"71.705",DoubleCompressionApproach,116,96,"34,166",KilianApproach,18
"1,677,418,000,986",OnjpjYYBtdRDaVL1yDuv,"radix-testdata-2023-02-26",1,"_doc",85,TwoApproximation,82,"56.51",DoubleCompressionApproach,96,96,"33,696",KilianApproach,14
"1,677,418,034,690",O3jpjYYBtdRDaVL1yDuv,"radix-testdata-2023-02-26",1,"_doc",105,TwoApproximation,68,"72.34",DoubleCompressionApproach,83,70,"15,258",KilianApproach,15
"1,677,418,049,956",PHjpjYYBtdRDaVL1yDuv,"radix-testdata-2023-02-26",1,"_doc",105,TwoApproximation,72,"74.093",DoubleCompressionApproach,89,73,"14,336",KilianApproach,17
"1,677,418,064,297",PXjpjYYBtdRDaVL1yDuv,"radix-testdata-2023-02-26",1,"_doc",139,TwoApproximation,82,"92.857",DoubleCompressionApproach,109,74,"15,084",KilianApproach,27
"1,677,418,079,389",PnjpjYYBtdRDaVL1yDuv,"radix-testdata-2023-02-26",1,"_doc",131,TwoApproximation,75,"87.921",DoubleCompressionApproach,99,73,"14,493",KilianApproach,24
"1,677,418,093,891",P3jpjYYBtdRDaVL1yDuv,"radix-testdata-2023-02-26",1,"_doc",129,TwoApproximation,71,"86.503",DoubleCompressionApproach,107,71,"15,396",KilianApproach,36
"1,677,418,109,296",QHjpjYYBtdRDaVL1yDuv,"radix-testdata-2023-02-26",1,"_doc",77,TwoApproximation,80,"51.068",DoubleCompressionApproach,87,94,"44,176",KilianApproach,7
"1,677,409,794,874","3ehwjYYBidAx9Qr1-Ugf","radix-testdata-2023-02-26",1,"_doc",85,TwoApproximation,82,"56.74",CompressionApproach,91,99,"67,261",FelixApproach,9
"1,677,409,862,144","3uhwjYYBidAx9Qr1-Ugf","radix-testdata-2023-02-26",1,"_doc",100,TwoApproximation,80,67,CompressionApproach,101,86,"41,095",FelixApproach,21
"1,677,409,903,248","3-hwjYYBidAx9Qr1-Ugf","radix-testdata-2023-02-26",1,"_doc",92,TwoApproximation,92,"61.775",CompressionApproach,102,96,"33,982",FelixApproach,10
"1,677,409,937,238","4OhwjYYBidAx9Qr1-Ugf","radix-testdata-2023-02-26",1,"_doc",110,TwoApproximation,90,"73.501",CompressionApproach,111,92,"52,669",FelixApproach,21
"1,677,409,989,917","4ehwjYYBidAx9Qr1-Ugf","radix-testdata-2023-02-26",1,"_doc",106,TwoApproximation,76,"70.779",CompressionApproach,84,70,"22,650",FelixApproach,8
"1,677,410,012,574","4uhwjYYBidAx9Qr1-Ugf","radix-testdata-2023-02-26",1,"_doc",108,TwoApproximation,87,"72.492",CompressionApproach,115,94,"46,474",FelixApproach,28
"1,677,410,059,070","4-hwjYYBidAx9Qr1-Ugf","radix-testdata-2023-02-26",1,"_doc",89,TwoApproximation,80,"58.783",CompressionApproach,93,88,"30,381",FelixApproach,13
"1,677,410,089,460","5OhwjYYBidAx9Qr1-Ugf","radix-testdata-2023-02-26",1,"_doc",99,TwoApproximation,92,"66.446",CompressionApproach,111,98,"54,609",FelixApproach,19
"1,677,410,144,078","5ehwjYYBidAx9Qr1-Ugf","radix-testdata-2023-02-26",1,"_doc",106,TwoApproximation,92,"70.672",CompressionApproach,116,96,"50,448",FelixApproach,24
"1,677,410,194,548","5uhwjYYBidAx9Qr1-Ugf","radix-testdata-2023-02-26",1,"_doc",85,TwoApproximation,79,"56.982",CompressionApproach,94,96,"41,742",FelixApproach,15
"1,677,409,820,753","5-hxjYYBidAx9Qr1I0gW","radix-testdata-2023-02-26",1,"_doc",85,TwoApproximation,82,"56.458",DoubleCompressionApproach,91,99,"46,884",KilianApproach,9
"1,677,409,867,646",6OhxjYYBidAx9Qr1I0gW,"radix-testdata-2023-02-26",1,"_doc",97,TwoApproximation,80,"66.742",DoubleCompressionApproach,101,86,"31,672",KilianApproach,21
"1,677,409,959,323",6ehxjYYBidAx9Qr1I0gW,"radix-testdata-2023-02-26",1,"_doc",92,TwoApproximation,92,"61.381",DoubleCompressionApproach,102,96,"33,585",KilianApproach,10
"1,677,409,992,915",6uhxjYYBidAx9Qr1I0gW,"radix-testdata-2023-02-26",1,"_doc",105,TwoApproximation,76,"70.658",DoubleCompressionApproach,84,70,"14,499",KilianApproach,8
"1,677,410,007,423","6-hxjYYBidAx9Qr1I0gW","radix-testdata-2023-02-26",1,"_doc",109,TwoApproximation,90,"73.339",DoubleCompressionApproach,111,92,"35,199",KilianApproach,21
"1,677,410,042,627",7OhxjYYBidAx9Qr1I0gW,"radix-testdata-2023-02-26",1,"_doc",107,TwoApproximation,87,"72.289",DoubleCompressionApproach,115,94,"46,269",KilianApproach,28
"1,677,410,088,900",7ehxjYYBidAx9Qr1I0gW,"radix-testdata-2023-02-26",1,"_doc",87,TwoApproximation,80,"58.571",DoubleCompressionApproach,93,88,"32,477",KilianApproach,13
"1,677,410,121,386",7uhxjYYBidAx9Qr1I0gW,"radix-testdata-2023-02-26",1,"_doc",99,TwoApproximation,92,"66.218",DoubleCompressionApproach,111,98,"47,375",KilianApproach,19
"1,677,410,168,767","7-hxjYYBidAx9Qr1I0gW","radix-testdata-2023-02-26",1,"_doc",105,TwoApproximation,92,"70.551",DoubleCompressionApproach,116,96,"36,290",KilianApproach,24
"1,677,410,205,065",8OhxjYYBidAx9Qr1I0gW,"radix-testdata-2023-02-26",1,"_doc",85,TwoApproximation,79,"56.526",DoubleCompressionApproach,94,96,"42,009",KilianApproach,15
"1,677,410,236,371",8eh1jYYBidAx9Qr1rkiM,"radix-testdata-2023-02-26",1,"_doc",108,TwoApproximation,81,"72.172",CompressionApproach,94,82,"27,446",FelixApproach,13
"1,677,410,263,837",8uh1jYYBidAx9Qr1rkiM,"radix-testdata-2023-02-26",1,"_doc",105,TwoApproximation,89,"70.021",CompressionApproach,103,90,"42,723",FelixApproach,14
"1,677,410,306,579","8-h1jYYBidAx9Qr1rkiM","radix-testdata-2023-02-26",1,"_doc",115,TwoApproximation,73,"76.895",CompressionApproach,90,74,"19,279",FelixApproach,17
"1,677,410,325,867",9Oh1jYYBidAx9Qr1rkiM,"radix-testdata-2023-02-26",1,"_doc",85,TwoApproximation,69,"57.158",CompressionApproach,81,87,"39,254",FelixApproach,12
"1,677,410,365,139",9eh1jYYBidAx9Qr1rkiM,"radix-testdata-2023-02-26",1,"_doc",122,TwoApproximation,71,"81.467",CompressionApproach,99,71,"17,581",FelixApproach,28
"1,677,410,382,729",9uh1jYYBidAx9Qr1rkiM,"radix-testdata-2023-02-26",1,"_doc",112,TwoApproximation,86,"74.674",CompressionApproach,107,88,"30,391",FelixApproach,21
"1,677,410,413,140","9-h1jYYBidAx9Qr1rkiM","radix-testdata-2023-02-26",1,"_doc",122,TwoApproximation,76,"81.496",CompressionApproach,104,77,"23,493",FelixApproach,28
"1,677,410,436,642","-Oh1jYYBidAx9Qr1rkiM","radix-testdata-2023-02-26",1,"_doc",106,TwoApproximation,100,"71.268",CompressionApproach,113,96,"34,307",FelixApproach,13
"1,677,410,470,970","-eh1jYYBidAx9Qr1rkiM","radix-testdata-2023-02-26",1,"_doc",99,TwoApproximation,72,"65.871",CompressionApproach,86,78,"36,494",FelixApproach,14
"1,677,410,507,483","-uh1jYYBidAx9Qr1rkiM","radix-testdata-2023-02-26",1,"_doc",84,TwoApproximation,80,"56.085",CompressionApproach,85,89,"37,350",FelixApproach,5
"1,677,410,247,107","--h2jYYBidAx9Qr1L0iO","radix-testdata-2023-02-26",1,"_doc",106,TwoApproximation,81,"71.956",DoubleCompressionApproach,94,82,"24,328",KilianApproach,13
"1,677,410,271,445","_Oh2jYYBidAx9Qr1L0iO","radix-testdata-2023-02-26",1,"_doc",101,TwoApproximation,89,"69.823",DoubleCompressionApproach,103,90,"39,098",KilianApproach,14
"1,677,410,310,547","_eh2jYYBidAx9Qr1L0iO","radix-testdata-2023-02-26",1,"_doc",111,TwoApproximation,73,"76.631",DoubleCompressionApproach,90,74,"15,661",KilianApproach,17
"1,677,410,326,216","_uh2jYYBidAx9Qr1L0iO","radix-testdata-2023-02-26",1,"_doc",85,TwoApproximation,69,"56.817",DoubleCompressionApproach,81,87,"38,482",KilianApproach,12
"1,677,410,424,703","_-h2jYYBidAx9Qr1L0iO","radix-testdata-2023-02-26",1,"_doc",122,TwoApproximation,71,"81.415",DoubleCompressionApproach,99,71,"13,712",KilianApproach,28
